host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/chancewx,http://twitter.com/ChanceWx/statuses/382731116781641728,2013-09-25T04:59:43Z,8,6282,981,,,US,Frisco Texas,,Y'all hate me cool especially Jack Daniels doll,3.83E+17,That_Texan
http://twitter.com/marcmywords2,http://twitter.com/Marcmywords2/statuses/382723205024055296,2013-09-25T04:28:17Z,6,1616,1923,,,US,New Orleans,,"RT @Robert_Beau I got a message in a bottle once. The message was ""this shit's good"" and the bottle was Jack Daniels.",3.83E+17,Marcmywords
http://twitter.com/j_kennedy02,http://twitter.com/j_kennedy02/statuses/382697511926128640,2013-09-25T02:46:11Z,5,499,147,,,US,"Baker County, Florida",,“@G_Yarborough: Jack Daniels and Jesus by Chase Rice>>>>>>>> 😍” shoot  you should listen to all of his stuff. It's all great,3.83E+17,Jordan Kennedy
http://twitter.com/suprawsmfunstor,http://twitter.com/SuprAwsmFunStor/statuses/382694667990892544,2013-09-25T02:34:53Z,5,390,476,,,US,Maryland,,Pair Of Jack Daniels Rocks Glasses Old No. 7 Tennessee Whiskey http://t.co/B0sjFVjcCQ #super #awesome #fun,3.83E+17,Super Awesome Fun
http://twitter.com/freelunchbob,http://twitter.com/freelunchbob/statuses/382685642380959744,2013-09-25T01:59:01Z,5,644,565,,,US,"Dallas, Texas ☀",,Good ol Jack Daniels,3.83E+17,bobby.
http://twitter.com/dustiavellolayl,http://twitter.com/dustiavellolayl/statuses/382682425911803905,2013-09-25T01:46:14Z,2,77,72,,,US,"palm springs, ca,usa",,RT @mattski64 Time for some jack daniels hello my good friend!!!,3.83E+17,dusti avello
http://twitter.com/stephaniehas_,http://twitter.com/stephaniehas_/statuses/382679098729828352,2013-09-25T01:33:01Z,7,3014,1903,,,US,Georgia,,"RT @Robert_Beau I got a message in a bottle once. The message was ""this shit's good"" and the bottle was Jack Daniels.",3.83E+17,Step.On.Me.
http://twitter.com/janinebrito,http://twitter.com/janinebrito/statuses/382668252243308545,2013-09-25T00:49:55Z,7,3628,338,,,US,"New York, NY",,"Changed into Jack Daniels boxers & said ""there you are  pinot noir!"" as I opened a bottle o wine. So yeah. Things're great! #justlikegrandpa",3.83E+17,Janine Brito
http://twitter.com/knightwolfsd,http://twitter.com/Knightwolfsd/statuses/382653153012764672,2013-09-24T23:49:55Z,6,1666,834,,,US,Phoenix,,@shadowwolf02 @Tundru_DireWolf Hmmmm  I see what looks like your bed  lotion and a bottle of Jack Daniels. Looks like a fun night ahead ;-),3.83E+17,Sir Wags-A-Lot
http://twitter.com/misshailebabyyy,http://twitter.com/MissHaileBabyyy/statuses/382642909796786176,2013-09-24T23:09:13Z,4,213,239,,,US,San Diego,,My professor and I have a common love for Jack Daniels and traveling. Going to be another great quarter. #teacherspet,3.83E+17,Haile Houghton
http://twitter.com/maryjayne74,http://twitter.com/maryjayne74/statuses/382639523228024832,2013-09-24T22:55:46Z,5,940,1345,,,US,Georgia,,"RT @Robert_Beau I got a message in a bottle once. The message was ""this shit's good"" and the bottle was Jack Daniels.",3.83E+17,Mary Jayne
http://twitter.com/laurentyler15,http://twitter.com/LaurenTyler15/statuses/382625381259689984,2013-09-24T21:59:34Z,5,444,299,,,US,Wilmington NC,,Let's hope my good friend Jack Daniels can help numb this.,3.83E+17,Lauren Tyler
http://twitter.com/nymari,http://twitter.com/nyMari/statuses/382612932753768450,2013-09-24T21:10:06Z,6,876,705,,,US,San Diego,,@NJD107 if you get to pick your tour guide  please go with Chris because he's great ..Jack Daniels,3.83E+17,#catfishMari
http://twitter.com/bobgoble,http://twitter.com/BobGoble/statuses/382605348411961344,2013-09-24T20:39:58Z,6,1848,1923,,,US,"Nashville, Tn",,Can already tell that Jack Daniels tweet bombed. Damn...I thought it was a good one.,3.83E+17,CurmudgeonlyYours
http://twitter.com/meet_patrick,http://twitter.com/Meet_Patrick/statuses/382570129847877632,2013-09-24T18:20:01Z,3,157,189,,,US,"Detroit Area, MI",,RT @WhoisCaptJack #CaptainJack wants to make you happy... Come in for 1 2 3 Tuesdays! $1 sliders  $2 Miller Light  and $3 Jack Daniels shots!,3.83E+17,Patrick O'Sullivan
http://twitter.com/whoiscaptjack,http://twitter.com/WhoisCaptJack/statuses/382566709330063360,2013-09-24T18:06:25Z,3,91,227,,,US,"St Clair Shores, MI",,#CaptainJack wants to make you happy... Come in for 1 2 3 Tuesdays! $1 sliders  $2 Miller Light  and $3 Jack Daniels shots!,3.83E+17,Captain Jacks
http://twitter.com/seymoresky,http://twitter.com/SeymoreSky/statuses/382565338694426624,2013-09-24T18:00:59Z,5,661,830,,,US,"Vero Beach, Florida",,@megmcguigs You can't handle any of it.....more vomit than fun! ;) neat Jack daniels please ;),3.83E+17,✈ Michael Medley ✈
http://twitter.com/aycaramba_xx,http://twitter.com/ayCARAmba_xx/statuses/382545392031641600,2013-09-24T16:41:43Z,5,725,515,,,US,chicago,,"""First of all Kesha's first mistake was brushing her teeth with jack daniels. That shit burns."" Good advice professor thnx",3.83E+17,:)
http://twitter.com/joshspeters,http://twitter.com/JoshSPeters/statuses/382538354488643584,2013-09-24T16:13:45Z,7,5790,1266,,,US,"Los Angeles, CA",,@charlieoliver It's Jack Daniels. Why care about temp control ;) I dunno  but if you store & age it yourself could be a good thing.,3.83E+17,Josh S Peters
http://twitter.com/vincenantes,http://twitter.com/VinceNantes/statuses/382535865442242560,2013-09-24T16:03:52Z,6,2036,1087,,,US,Chicago,,Some chicken noodle soup & a shot or two of jack daniels would be great right now. I'm feeling a little under the weather today.,3.83E+17,VinceNantes
http://twitter.com/jeff_th_1625947,http://twitter.com/Jeff_Th_1625947/statuses/382533837529821184,2013-09-24T15:55:48Z,3,118,220,,,US,"Ridgeway town, VA, USA",,Happiness is the only good  The time to be happy is Now  The pla a Jack Daniels brand  #SA13SJ Can we try some on 6th?,3.83E+17,Jeff Thomas
http://twitter.com/justinbustos,http://twitter.com/justinbustos/statuses/382505965016580096,2013-09-24T14:05:03Z,7,2599,1418,,,US,Philippines ✈ USA,,good girls are make of sugar and spice and all things nice  bad girls are made of Jack Daniels and coke and loads of ice.,3.83E+17,Chef JB
http://twitter.com/n8thegr8__,http://twitter.com/N8TheGr8__/statuses/382478474365378560,2013-09-24T12:15:49Z,5,412,554,,,US,"Miami, FL",,People think I'm a strong young man for dealing with what I do. But I have to give 75% of that credit to Jack Daniels,3.82E+17,Sitrym
http://twitter.com/suprawsmfunstor,http://twitter.com/SuprAwsmFunStor/statuses/382377303533436929,2013-09-24T05:33:48Z,5,390,476,,,US,Maryland,,Pair Of Jack Daniels Rocks Glasses Old No. 7 Tennessee Whiskey http://t.co/B0sjFVjcCQ #super #awesome #fun,3.82E+17,Super Awesome Fun
http://twitter.com/chevy_mistress,http://twitter.com/Chevy_Mistress/statuses/382370745604931584,2013-09-24T05:07:44Z,5,715,618,,,US,Alabama,,RT @thatnebraskaboy If someone would buy me a Jack Daniels bro tank  that'd be great.,3.82E+17,Re(belle)ious
http://twitter.com/missadoodle,http://twitter.com/missadoodle/statuses/382361001448185856,2013-09-24T04:29:01Z,4,361,677,,,US,"brasher falls, NY",,RT @MeghanMcCain Since when does Jack Daniels make food?!? And is it any good?? Just seeing this now at Target!! http://t.co/NSlmRxQKut,3.82E+17,melissa ross
http://twitter.com/kate_mt_1,http://twitter.com/Kate_Mt_1/statuses/382360625248104448,2013-09-24T04:27:31Z,3,129,279,,,US,Missoula Montana,,@Stana_Katic @BecklebeeCastle Good old Jack Daniels..Oh wine..hmm..Cabernet Sauvignon,3.82E+17,Kathleen Estes
http://twitter.com/cc_young_xo,http://twitter.com/cc_Young_xo/statuses/382352035787460609,2013-09-24T03:53:23Z,5,372,702,,,US,Devine Texas,,Kevin Fowler is a dick off stage lmao he gave me shit about drinking a jack Daniels fruit punch drink,3.82E+17,It's Young
http://twitter.com/qdot1shot,http://twitter.com/Qdot1shot/statuses/382350361513951232,2013-09-24T03:46:44Z,5,362,353,,,US,"Norfolk, VA",,RT @THEHLLYWDS Being an artist is weird as fuck.. Only happy when we feel like shit.. Singing songs to Jameson  Jack Daniels  Hennessy  and Cpt Morgan,3.82E+17,Q1
