host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/bacardi_alston,http://twitter.com/Bacardi_Alston/statuses/383221849922228224,2013-09-26T13:29:43Z,6,1391,1197,,,US,NJ,,I know a couple of niggas that don't like me  but trust me we ain't beefing. Beef is only good when you in the burger business.,3.83E+17,Cardi DiBiase
http://twitter.com/bacardi_alston,http://twitter.com/Bacardi_Alston/statuses/383214811603304448,2013-09-26T13:01:45Z,6,1391,1197,,,US,NJ,,This fucking Mariah is knocking this morning !! @Pierre_SB would be happy lol.,3.83E+17,Cardi DiBiase
http://twitter.com/eduardo_sabino,http://twitter.com/eduardo_sabino/statuses/383176461705695232,2013-09-26T10:29:22Z,4,399,555,,,US,"Troy city, MT, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Devona Dadiz
http://twitter.com/seigworth_41278,http://twitter.com/Seigworth_41278/statuses/383171733890404352,2013-09-26T10:10:35Z,1,2,25,,,US,"Alden village, NY, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Marsan Shufelt
http://twitter.com/semoteda0wtyhou,http://twitter.com/semoteda0wtyHou/statuses/383165839416885249,2013-09-26T09:47:09Z,0,0,0,,,US,"Morgan Hill city, CA, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Maud Mangiafico
http://twitter.com/drawlierrudraha,http://twitter.com/drawlierrudRaha/statuses/383150951059574784,2013-09-26T08:47:59Z,1,0,3,,,US,"Forest Park, United States",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Jocris Malatji
http://twitter.com/_lyshhh,http://twitter.com/_lyshhh/statuses/383143896668061696,2013-09-26T08:19:58Z,2,49,91,,,US,"puna, hawaii",,bacardi oakheart. marijuana. good music. good people. good vibes.,3.83E+17,a l y s h a
http://twitter.com/bicaudateonjusb,http://twitter.com/bicaudateonjusB/statuses/383141822337253376,2013-09-26T08:11:43Z,1,1,6,,,US,"Viborg city, SD, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Janus Buchel
http://twitter.com/cementedsywimar,http://twitter.com/cementedsywiMar/statuses/383138763972423680,2013-09-26T07:59:34Z,0,0,0,,,US,"Pearsall city, TX, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Germany Schumi
http://twitter.com/ary_bacardi,http://twitter.com/Ary_Bacardi/statuses/383117880142737408,2013-09-26T06:36:35Z,4,312,269,,,US,"LaPuente, CA",,@TypicalRandale Happy BIrthday GEE!,3.83E+17,Ary Mora
http://twitter.com/hogainscaroline,http://twitter.com/HogainsCaroline/statuses/383115714757808128,2013-09-26T06:27:59Z,1,1,17,,,US,"Garber city, OK, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Silambarasan Sagan
http://twitter.com/wagerspuhhazeem,http://twitter.com/wagerspuhHazeem/statuses/383107394797977600,2013-09-26T05:54:55Z,1,0,3,,,US,"Farmland town, IN, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Kristinia Oduntan
http://twitter.com/jaxxr1mdammrich,http://twitter.com/Jaxxr1mDammrich/statuses/383093957531406337,2013-09-26T05:01:31Z,0,0,0,,,US,"Royalton village, IL, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Greatness Mchedlidze
http://twitter.com/custance_89583,http://twitter.com/Custance_89583/statuses/383070409748271104,2013-09-26T03:27:57Z,1,2,25,,,US,"Saltillo town, TN, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Loriann Wilkie
http://twitter.com/morganfarr25,http://twitter.com/morganfarr25/statuses/383056948511260672,2013-09-26T02:34:28Z,5,347,235,,,US,"Akron, Ohio",,@KayliHeinly Naww. This Bacardi shit. Never had it before but its super good!,3.83E+17,The Captain ⚓
http://twitter.com/mkewithlove,http://twitter.com/MKEwithLove/statuses/383047792618663936,2013-09-26T01:58:05Z,0,,,,,,"Milwaukee, WI",,Tomorrow: Cocktail Dress Happy Hour at @blacksheepmke featuring the Apple Basil Bacardi Press! http://t.co/yKdXN26aQn,3.83E+17,
http://twitter.com/mkecw,http://twitter.com/MKECW/statuses/383047791326822400,2013-09-26T01:58:04Z,3,190,365,,,US,"Milwaukee, WI",,Tomorrow: Cocktail Dress Happy Hour at @blacksheepmke featuring the Apple Basil Bacardi Press! http://t.co/1Ebvdjy9SF,3.83E+17,MKE Cocktail Week
http://twitter.com/ary_bacardi,http://twitter.com/Ary_Bacardi/statuses/383044773851844608,2013-09-26T01:46:05Z,4,312,269,,,US,"LaPuente, CA",,Say she got a man she know ima finna take her from him  you don't do it good if she ain't shakin' none,3.83E+17,Ary Mora
http://twitter.com/j_bacardi,http://twitter.com/j_bacardi/statuses/383043122218819586,2013-09-26T01:39:31Z,5,730,754,,,US,"Horse Cave, Kentucky USA",,RT @cliffchiang Please wish a happy birthday to my good friend Brett Lewis aka @WinterMen!,3.83E+17,David Allen Jones
http://twitter.com/thekibar,http://twitter.com/thekibar/statuses/383037169440686080,2013-09-26T01:15:52Z,3,97,236,,,US,"Boston, MA",,Bacardi Happy Hour #5 starts tomorrow! 7-9pm bacardi @stellaboston @thekibar azelesnik #free… http://t.co/yjLjS5AEdx,3.83E+17,Alejandro Alvarez
http://twitter.com/dhanish3ymaglun,http://twitter.com/Dhanish3yMaglun/statuses/383032527864070144,2013-09-26T00:57:25Z,1,0,2,,,US,"Winchester village, OH, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Jomae Magnifique
http://twitter.com/fullerboy1414,http://twitter.com/FullerBoy1414/statuses/383030018689216512,2013-09-26T00:47:27Z,3,55,287,,,US,Dover DE,,Too much Bacardi I guess... never good for the truth serum:/,3.83E+17,Keith Fuller
http://twitter.com/trancegirl21,http://twitter.com/Trancegirl21/statuses/383007560003256320,2013-09-25T23:18:12Z,5,260,213,,,US,"Tampa Bay Area,Florida",,This is pretty #damn good #Bacardi #torched #cherry #liquor lol #ATB #tattoo http://t.co/lvb1S8G5NS,3.83E+17,M Hidalgo- nyplatano
http://twitter.com/blahgaxx,http://twitter.com/blahgaxx/statuses/382993057471143936,2013-09-25T22:20:35Z,4,156,79,,,US,t/ig: blahgaxx - Los Angeles,,So I got a one of those Lemonade Freeze things from Taco Bell instead  and I swear this would taste so good with some Bacardi! Or UV even.,3.83E+17,Brayant.
http://twitter.com/bacardi,http://twitter.com/BACARDI/statuses/382980804860973057,2013-09-25T21:31:53Z,9,43234,12929,,,US,"Miami, FL",,Thanks! Great pic. RT @bmbenji29 best rum around. #heaven #smooth #spiced http://t.co/6rboCOjazl,3.83E+17,BACARDI
http://twitter.com/air_mater,http://twitter.com/Air_Mater/statuses/382980489893527554,2013-09-25T21:30:38Z,5,379,340,,,US,Georgia,,RT @BACARDI @air_mater Good choice.,3.83E+17,Chris Shields
http://twitter.com/bacardi,http://twitter.com/BACARDI/statuses/382980416388730880,2013-09-25T21:30:21Z,9,43234,12929,,,US,"Miami, FL",,@air_mater Good choice.,3.83E+17,BACARDI
http://twitter.com/bacardi,http://twitter.com/BACARDI/statuses/382980370213654528,2013-09-25T21:30:10Z,9,43234,12929,,,US,"Miami, FL",,@kennyp67 Thanks for sharing! Good luck.,3.83E+17,BACARDI
http://twitter.com/henryrichardlee,http://twitter.com/HenryRichardLee/statuses/382979580648513537,2013-09-25T21:27:02Z,3,94,168,,,US,Durham,,"A major life experience occurred today. . . I heard a genuine Welsh person say ""Bacardi & coke"" #bucketlist",3.83E+17,Henry Lee
http://twitter.com/x3dess,http://twitter.com/x3dess/statuses/382975129589780480,2013-09-25T21:09:20Z,6,1115,645,,,US,"victoria, tx",,So lemonade Bacardi is sounding good for the weekend,3.83E+17,Destiny
http://twitter.com/jlamiv,http://twitter.com/jlamiv/statuses/382969549886603264,2013-09-25T20:47:10Z,4,294,217,,,US,"New York, NY",,Good music. Pandoras Box - Roses Gabor & Toddla T (Bacardi Beginnings) by I am Roses Gabor http://t.co/2iqegVVIxa http://t.co/jC1NY7kWnb,3.83E+17,Jess Lam
http://twitter.com/juliesurety,http://twitter.com/JulieSurety/statuses/382963449766367232,2013-09-25T20:22:56Z,5,395,1093,,,US,"Austin, Texas",,RT @GraceMcVey “@coral_thomas: Alcohol #champers #smirnoff #bacardi #messy #4days #cray 🍷🍸🍹☀️👙👯 http://t.co/M9jCwjs5xJ” have fun girls #staysafe,3.83E+17,Julie Surety
http://twitter.com/littlenicolelee,http://twitter.com/littlenicolelee/statuses/382920630321950721,2013-09-25T17:32:47Z,5,432,343,,,US,Colorado,,Catch me at the Great Urban Race this Sat!After party at Jackson's make sure to stop by! @BACARDI #GURDenver #GUR2013 http://t.co/pAkLaE2G92,3.83E+17,Nicole Lee Valdez
http://twitter.com/3sheetsbar,http://twitter.com/3SheetsBar/statuses/382914912520896512,2013-09-25T17:10:04Z,3,148,188,,,US,"1900 S. Kirkwood, Houston",,Happy hour all day helps with hump day! Plus $3 Bacardi #drafts #beer #shots,3.83E+17,Three Sheets Bar & G
http://twitter.com/mvpvineland,http://twitter.com/MVPVineland/statuses/382902711060283392,2013-09-25T16:21:34Z,1,8,28,,,US,Vineland NJ,,Happy Hump day !!!!!!! Wing dings/ff $4.99 $5 Burgers Tonight 7-11 50cent wings $3 Bacardi and Dj-Real mixing it up.,3.83E+17,MVP Sports Vineland
http://twitter.com/clementina_2735,http://twitter.com/Clementina_2735/statuses/382882762790670337,2013-09-25T15:02:18Z,1,6,34,,,US,"Belleville, United States",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Andriyani Grene
http://twitter.com/bacardi,http://twitter.com/BACARDI/statuses/382882459781984256,2013-09-25T15:01:06Z,9,43234,12929,,,US,"Miami, FL",,@bigzsurfboards Good choice!,3.83E+17,BACARDI
http://twitter.com/starvershyt8yes,http://twitter.com/starvershyt8yEs/statuses/382863498562113536,2013-09-25T13:45:45Z,1,2,29,,,US,"New Eagle borough, PA, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,bearish Doucoure
http://twitter.com/soensamal,http://twitter.com/SoensAmal/statuses/382821030735007744,2013-09-25T10:57:00Z,1,8,22,,,US,"Boonsboro town, MD, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Les Pietropaolo
http://twitter.com/lizavantiggelen,http://twitter.com/LizaVanTiggelen/statuses/382799328253059072,2013-09-25T09:30:46Z,4,223,159,,,US,Holland & Wellington FL,,Good day at the office! #joslansink #bacardi #vdl #silver #worldchampionships #young #horses #seven… http://t.co/6QPVo0ca74,3.83E+17,Liza van Tiggelen
http://twitter.com/bbabushka,http://twitter.com/BBabushka/statuses/382757125929586688,2013-09-25T06:43:04Z,7,2851,2312,,,US,Florida,,Photo: JUST finished baking #Bacardi rum cake for my dad’s bday. House smells happy. http://t.co/iJVaIBOMKe,3.83E+17,bohemian babushka
http://twitter.com/ary_bacardi,http://twitter.com/Ary_Bacardi/statuses/382746788517527552,2013-09-25T06:02:00Z,4,312,269,,,US,"LaPuente, CA",,RT @sweetdickwyatt Don't want commitment don't want relationships just fun 👌,3.83E+17,Ary Mora
http://twitter.com/danalyntf91schw,http://twitter.com/Danalyntf91Schw/statuses/382738334201552897,2013-09-25T05:28:24Z,0,0,0,,,US,"West Lake Sammamish, WA, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Danalyn Schweinfurth
http://twitter.com/cj_redden93,http://twitter.com/Cj_redden93/statuses/382724921962414080,2013-09-25T04:35:06Z,4,179,242,,,US,"St Louis, MO.",,Black Crown  Bacardi  and GTA V. Gonna be a good night.,3.83E+17,CJ Redden
http://twitter.com/fiu_youngsho,http://twitter.com/FIU_YoungSho/statuses/382719552804515841,2013-09-25T04:13:46Z,5,211,102,,,US,"Tampa, FL",,Why is Bacardi so tasty?,3.83E+17,King $lim
http://twitter.com/__justin97,http://twitter.com/__justin97/statuses/382692970039738368,2013-09-25T02:28:08Z,3,95,57,,,US,"Orlando, Florida",,“@lindsssolivia: I told my mom there better be a bottle of Bacardi with a ribbon on it on my bed tomorrow & I'll be happy.👌😊”,3.83E+17,Ju$tin
http://twitter.com/mahdyymahd,http://twitter.com/Mahdyymahd/statuses/382680583836798976,2013-09-25T01:38:55Z,1,4,65,,,US,New Jersey,,I luv #Bacardi n I luv #science so what it's #tuesday tell me that isn't a good mix,3.83E+17,mahdyy
http://twitter.com/azucena12007,http://twitter.com/Azucena12007/statuses/382676867339149312,2013-09-25T01:24:09Z,1,5,30,,,US,"Brown Deer village, WI, USA",,thinking  Im going to run out of beer good thing I have a bottle of Bacardi and Bourbon lo,3.83E+17,Jessika Germundson
http://twitter.com/j_bacardi,http://twitter.com/j_bacardi/statuses/382671685289136128,2013-09-25T01:03:34Z,5,730,754,,,US,"Horse Cave, Kentucky USA",,@MattSpringer Good deal! I missed that.,3.83E+17,David Allen Jones
http://twitter.com/j_bacardi,http://twitter.com/j_bacardi/statuses/382671301761966081,2013-09-25T01:02:02Z,5,730,754,,,US,"Horse Cave, Kentucky USA",,Steranko thank you credit at the end. Good show. Didn't see one for Kirby  though. #AgentsofSHIELD,3.83E+17,David Allen Jones
http://twitter.com/kylemontante,http://twitter.com/KyleMontante/statuses/382665296915726337,2013-09-25T00:38:11Z,4,143,135,,,US,Buffalo NY,,RT @HeaterApparel Putting 30 orders in the mail right now. Random winner item was a black Bacardi hoodie  Good luck.,3.83E+17,Mike Oxmall
http://twitter.com/basedharv,http://twitter.com/BasedHarv/statuses/382665196155981824,2013-09-25T00:37:47Z,5,426,641,,,US,Boston,,RT @HeaterApparel Putting 30 orders in the mail right now. Random winner item was a black Bacardi hoodie  Good luck.,3.83E+17,Trill Cosby
