host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/robotic_cleaner,http://twitter.com/Robotic_Cleaner/statuses/403876950818566145,2013-11-22T13:25:43Z,4,601,1940,,,US,"Nashville,TN",,Great stuff! Irobot Roomba 760 Vacuum http://t.co/DhTHVddtCM #ezrobotics,4.03877E+17,Robotic_Cleaners
http://twitter.com/teddyfoster50,http://twitter.com/TeddyFoster50/statuses/340179649944494082,2013-05-30T18:55:23Z,5,553,226,,,US,"Jacksonville, Fl",,"Anyone seen the ""irobot"" vacuum cleaner commercial? Best robot dance moves I've ever seen and its a white middle aged woman. Seriously good",3.4018E+17,Teddy Foster
http://twitter.com/jamesrodzen,http://twitter.com/JamesRodzen/statuses/342144824754982912,2013-06-05T05:04:17Z,5,239,7,,,US,"Hauppauge, New York",,Great Features of iRobot Roomba 780 Vacuum Cleaning Robot for Pets and Allergies http://t.co/IdRh4XxKQ5,3.42145E+17,James Rodzen
http://twitter.com/julienlanger,http://twitter.com/JulienLanger/statuses/352265989431377924,2013-07-03T03:22:11Z,7,5707,4976,,,US,california,,#Music #sports #USA iRobot Roomba Vacuum (Great Shape) (Beverly Hills) $75 http://t.co/U7awTNAPww #TEAMFOLLOWBACK #NBA,3.52266E+17,Julien Langer
http://twitter.com/languageio,http://twitter.com/LanguageIO/statuses/373477763380150272,2013-08-30T16:10:12Z,4,344,853,,,US,Wyoming,,Amen to that! Happy Friday to you all - RT @iRobot A #HappyFriday is happier when you don't have to vacuum. #fact,3.73478E+17,LanguageIO
http://twitter.com/nicholash98,http://twitter.com/NicholasH98/statuses/355828372984700928,2013-07-12T23:17:49Z,5,372,78,,,US,"Port Canaveral, Florida",,Watching @ChrisPirillo and @DianaPirillo's iRobot Vacuum Cleaner ad on one Ty's videos! Great job to the both of you! :D,3.55828E+17,Nicholas Humphrey
http://twitter.com/barry0912,http://twitter.com/barry0912/statuses/355752701151297537,2013-07-12T18:17:08Z,8,25062,23983,,,US,"killeen,tx",,Really cool iRobot Roomba 770 Vacuum Cleaning Robot for Pets and Allergies http://t.co/m0mcbDkZ72,3.55753E+17,Barry Jennings
http://twitter.com/robotic_cleaner,http://twitter.com/Robotic_Cleaner/statuses/404980956945055744,2013-11-25T14:32:38Z,4,601,1940,,,US,"Nashville,TN",,Great stuff! iRobot Roomba Vacuum Cleaner Refurbished 560 http://t.co/Wc0qVrYZxo #ezrobotics,4.04981E+17,Robotic_Cleaners
http://twitter.com/aimeevacations,http://twitter.com/Aimeevacations/statuses/385483410598162432,2013-10-02T19:16:21Z,5,1126,2001,,,US,"In a City near you, USA",,My fav #gadget! My iRobot vacuum. Got mine at @BedBathBeyond http://t.co/ABUfa5Yohf Great #christmas #gift!,3.85483E+17,Aimee BolianStanford
http://twitter.com/jamesrodzen,http://twitter.com/JamesRodzen/statuses/342145316964954112,2013-06-05T05:06:14Z,5,239,7,,,US,"Hauppauge, New York",,Great Features of iRobot Roomba 780 Vacuum Cleaning Robot for Pets and Allergies http://t.co/sATrX39fez,3.42145E+17,James Rodzen
http://twitter.com/robotic_cleaner,http://twitter.com/Robotic_Cleaner/statuses/404981080001740801,2013-11-25T14:33:08Z,4,601,1940,,,US,"Nashville,TN",,Great stuff! iRobot Roomba Pet Series 532 Vacuum Cleaning Robot http://t.co/z1eMWz4qTw #ezrobotics,4.04981E+17,Robotic_Cleaners
http://twitter.com/remartoverstock,http://twitter.com/RemartOverstock/statuses/398546571803238400,2013-11-07T20:24:42Z,3,39,133,,,US,"Anaheim, CA",,Check out this great item: iRobot Roomba 595 Pet Vacuum Cleaning Robot - 2840 http://t.co/Yu6lS7fMYx,3.98547E+17,Remart Corporation
http://twitter.com/irobot,http://twitter.com/iRobot/statuses/395629998566309888,2013-10-30T19:15:16Z,7,6440,521,,,US,Bedford MA,,RT @Malaru82 Got a Roomba today. :D This thing makes it fun to vacuum lol,3.9563E+17,iRobot
http://twitter.com/jamesrodzen,http://twitter.com/JamesRodzen/statuses/342146192454590465,2013-06-05T05:09:43Z,5,239,7,,,US,"Hauppauge, New York",,Great Features of iRobot Roomba 780 Vacuum Cleaning Robot for Pets and Allergies http://t.co/PYDSeaXB8G,3.42146E+17,James Rodzen
http://twitter.com/evacuumstore,http://twitter.com/eVacuumStore/statuses/356497161183182848,2013-07-14T19:35:21Z,8,10939,64,,,US,"Quincy, MA",,@karengaross Call us up at 866-972-8227 and we'll be happy to help you purchase a new iRobot Mint vacuum cleaner!,3.56497E+17,eVacuumStore.com
http://twitter.com/remartoverstock,http://twitter.com/RemartOverstock/statuses/399271268442447873,2013-11-09T20:24:23Z,3,39,133,,,US,"Anaheim, CA",,Check out this great item: iRobot Roomba 595 Pet Vacuum Cleaning Robot - 2840 http://t.co/Yu6lS7fMYx,3.99271E+17,Remart Corporation
http://twitter.com/rbx_tt911,http://twitter.com/Rbx_tt911/statuses/348239674235568128,2013-06-22T00:43:02Z,6,829,170,,,US,"Dyer, IN",,Is the iRobot 790 a good vacuum  or should I get a dyson?,3.4824E+17,Josh
http://twitter.com/robotic_cleaner,http://twitter.com/Robotic_Cleaner/statuses/403876821126496258,2013-11-22T13:25:12Z,4,601,1940,,,US,"Nashville,TN",,Great stuff! iRobot Roomba Vacuum Cleaner Remanufactured 560 http://t.co/OriZhEgNBD #ezrobotics,4.03877E+17,Robotic_Cleaners
http://twitter.com/allansiegert,http://twitter.com/allansiegert/statuses/393707023432691712,2013-10-25T11:54:03Z,5,477,616,,,US,USA,,iRobots are fun to watch. At the end of the day  is it more work to clean them than to just run a vacuum cleaner? #iRobot,3.93707E+17,Allan Siegert
